ID	keys	en	fr	zh	ja	ko	zh_TW	ru	pl	es	pt	de	tr	it	th	vn
968	CHAL_FOREST_DESC	Finish a wave with {0} or more living trees	Finissez une vague avec {0} arbres vivants ou plus	以不少于{0}棵存活的树木完成一次敌袭	生きている木が{0}本以上残っている状態でウェーブをクリアする	살아있는 나무 {0}개 이상으로 웨이브를 끝내세요	敵襲結束時仍有{0}棵活著的樹	Закончить волну с {0} или более живых деревьев	Ukończ falę z {0} lub większą liczbą żyjących drzew	Termina una oleada con {0} o más árboles vivos	Conclua uma onda com {0} ou mais árvores vivas.	Beende eine Welle mit mindestens {0} lebenden Bäumen.	Bir hücumu {0} veya daha fazla ağaç hayattayken tamamla	Finisci un'ondata con almeno {0} alberi ancora vivi.	จบเวฟโดยมีต้นไม้ในฉาก {0} ต้นหรือมากกว่า	Hoàn thành cuộc tấn công một lần với ít nhất {0} cây còn sống
969	CHAL_SCAVENGER_DESC	Get {0} different tier {2} items during a run	Ayez {0} objets différents de grade {2} durant une partie	在比赛期间获得{0}个不同的{2}级别的物品	1回のプレイでティア{2}の異なるアイテムを{0}個獲得する	한 번의 달리기 동안 {2} 등급의 서로 다른 무기 {0}개를 획득하세요	比賽期間取得{0}個不同的級別{2}道具	Получить разные предметы ({0} шт.) уровня {2} в забеге	Zdobądź {0} różne przedmioty poziomu {2} w trakcie rozgrywki	Consigue {0} objetos diferentes de categoría {2} en una partida	Colete {0} itens de grau {2} diferentes em uma partida.	Erhalte in einem Durchlauf {0} verschiedene Stufe-{2}-Items.	Bir koşu sırasında {0} farklı seviye {2} eşya topla	Ottieni {0} oggetti diversi di cat. {2} durante una partita.	มีไอเทมระดับ {2} จำนวน {0} ชิ้นในระหว่างการเล่น	Nhận được {0} vật phẩm cấp {2} khác nhau trong suốt trận đấu
970	WEAPON_CLASS_LEGENDARY	Legendary	Légendaire	传奇	レジェンダリー	전설	傳說級	Легендарное	Legendarna	Legendaria	Lendário	Legendär	Efsanevi	Leggenda	ระดับตำนาน	Huyền thoại
971	EFFECT_PIERCING_DAMAGE_SHORT	{0} Piercing Damage	{0} Dégâts de Perforation	{0}贯通伤害	{0}貫通ダメージ	관통 대미지 {0}	{0}貫穿傷害	{0} урона при пробивании	{0} obr. od przeszywania	{0} de daño de perforación	{0} de dano de perfuração.	{0} Durchschlagschaden	{0} Delici Hasar	{0} danni da perforazione.	{0} ดาเมจจากการทะลุ	Sát thương xuyên thấu {0}
972	EFFECT_SPEED_CAP_AT_CURRENT_VALUE	Your Speed is capped at its current value \[{0}]	Votre Vitesse est plafonnée à sa valeur actuelle \[{0}]	你的速度现在以\[{0}]为上限	最大スピードは現在の値\[{0}]に制限されています	최대 속도가 현재 값으로 한도가 정해졌습니다 \[{0}]	你的速度現在以\[{0}]為上限	Ваша скорость ограничена текущим значением \[{0}]	Szybkość osiągnęła maksymalną wartość \[{0}]	Tu velocidad está limitada al valor actual \[{0}]	Sua velocidade é limitada ao valor atual \[{0}].	Dein Tempo ist auf den aktuellen Wert begrenzt \[{0}]	Hızın şu anda en üst seviyededir \[{0}]	La tua velocità non può superare il valore attuale \[{0}].	ความเร็วของคุณถูกจำกัดที่ค่าปัจจุบันของมัน \[{0}]	Tốc độ của bạn hiện tại bị giới hạn là \[{0}]
973	COMMON_ITEM	Tier I item	Objet de grade I	I级别物品	ティア I アイテム	I 등급 아이템	級別I道具	Предмет уровня I	Przedmiot poziomu I	Objeto de categoría I	Item de grau I	Stufe-I-Item	Seviye I Eşya	Oggetto di cat. I	ไอเทมระดับ I	Vật phẩm cấp I
974	LEGENDARY_ITEM	Tier IV item	Objet de grade IV	IV级别物品	ティア IV アイテム	IV 등급 아이템	級別IV道具	Предмет уровня IV	Przedmiot poziomu IV	Objeto de categoría IV	Item de grau IV	Stufe-IV-Item	Seviye IV Eşya	Oggetto di cat. IV	ไอเทมระดับ IV	Vật phẩm cấp IV
975	EFFECT_GAIN_STAT_FOR_EVERY_DIFFERENT_STAT	{0} {1} for every different {3} you have \[{4}]	{0} {1} pour chaque {3} différent que vous avez \[{4}]	每持有一异种{3}有{0}{1}\[{4}]	所持している異なる{3}ごとに{0}{1}\[{4}]	가지고 있는 모든 서로 다른 {3}에 대해 {0} {1} \[{4}]	每持有一款異種{3}就能{0} {1} \[{4}]	{0} {1} за каждый ваш отдельный {3} \[{4}]	{0} {1} za każdą statystykę {3} jaką posiadasz \[{4}]	{0} {1} por cada {3} distinto/a que tengas \[{4}]	{0} de {1} por cada {3} diferente que você tenha \[{4}].	{0} {1} für jede unterschiedliche "{3}"-Instanz \[{4}]	Sahip olduğun her farklı {3} başına {0} {1} \[{4}]	{0} {1} per ogni {3} differente in tuo possesso \[{4}].	{0} {1} สำหรับ{3} ทุกชิ้นที่คุณมี \[{4}]	Mỗi loại {3} mà bạn nắm giữ sẽ có {0}{1}\[{4}]
976	EFFECT_EXTRA_LOOT_ALIENS_NEXT_WAVE	{0} additional loot aliens appear during the next wave	{0} extraterrestres transportant du butin apparaissent additionnellement durant la prochaine vague	在下场敌袭中会出现{0}个额外的战利品外星人	次のウェーブで戦利品エイリアンが追加で{0}体登場する	다음 웨이브 동안 추가 {0} 전리품 외계인	下一波敵襲會出現{0}個額外戰利品異形	В следующей волне будут еще инопланетяне с добычей: {0}	W następnej fali pojawią się dodatkowi obcy z łupami w liczbie {0}	{0} alienígenas de botín adicionales en la oleada siguiente	{0} de alienígenas do tesouro adicionais durante a próxima onda.	{0} zusätzliche Beute-Aliens erscheinen während der nächsten Welle	Sonraki hücumda fazladan {0} yağmacı uzaylı gelir	{0} alieni con bottino aggiuntivi durante l'ondata successiva.	มีเอเลี่ยนขนของเพิ่มขึ้น {0} ตัวในเวฟถัดไป	Sẽ xuất hiện thêm {0} người ngoài hành tinh mang thêm quà trong cuộc tấn công tiếp theo
977	EFFECT_TIER_IV_WEAPON_BONUS	{0} {1} for every Tier IV weapon you have \[{2}]	{0} {1} pour chaque arme de grade IV que vous avez \[{2}]	每持有1件IV等级武器有{0}{1}\[{2}]	持っているティア IVごとに{0}{1}\[{2}]	가지고 있는 모든 IV 등급 무기에 대해 {0} {1} \[{2}]	每持有一把級別IV武器就能{0} {1}\[{2}]	{0} {1} за каждое ваше оружие уровня IV \[{2}]	{0} {1} za każdą posiadaną broń poziomu IV \[{2}]	{0} {1} por cada arma de categoría IV que tengas \[{2}]	{0} de {1} por arma de grau IV que você tenha \[{2}].	{0} {1} für jede Stufe-IV-Waffe, die du besitzt \[{2}]	Elindeki her Seviye IV silah için {0} {1} sağlar \[{2}]	{0} {1} per ogni arma di cat. IV in tuo possesso \[{2}].	{0} {1} สำหรับอาวุธระดับ IV ทุกชิ้นที่คุณมี \[{2}]	Mỗi món vũ khí cấp IV mà bạn nắm giữ sẽ có {0}{1}\[{2}]
978	EFFECT_TIER_I_WEAPON_BONUS	{0} {1} for every Tier I weapon you have \[{2}]	{0} {1} pour chaque arme de grade I que vous avez \[{2}]	每持有1件I等级武器有{0}{1}\[{2}]	持っているティア Iごとに{0}{1}\[{2}]	가지고 있는 모든 I 등급 무기에 대해 {0} {1} \[{2}]	每持有一把級別I武器就能{0} {1}\[{2}]	{0} {1} за каждое ваше оружие уровня I \[{2}]	{0} {1} za każdą posiadaną broń poziomu I \[{2}]	{0} {1} por cada arma de categoría I que tengas \[{2}]	{0} de {1} por arma de grau I que você tenha \[{2}].	{0} {1} für jede Stufe-I-Waffe, die du besitzt \[{2}]	Elindeki her Seviye I silah için {0} {1} sağlar \[{2}]	{0} {1} per ogni arma di cat. I in tuo possesso \[{2}].	{0} {1} สำหรับอาวุธระดับ I ทุกชิ้นที่คุณมี \[{2}]	Mỗi món vũ khí cấp I mà bạn nắm giữ sẽ có {0}{1}\[{2}]
979	EFFECT_STAT_ON_LEVEL_UP	{0} {1} when you level up	{0} {1} lorsque vous gagnez un niveau	升级时有{0}{1}	レベルアップ時に{0}{1}	레벨 업할 시 {0} {1}	升級時{0} {1}	{0} {1} при повышении уровня	{0} {1} po awansie na kolejny poziom	{0} {1} al subir de nivel	{0} de {1} quando você sobe de nível.	{0} {1} beim Levelaufstieg	Seviye atladığında {0} {1} sağlar	{0} {1} quando sali di livello.	{0} {1} เมื่อคุณเลเวลอัพ	Có {0}{1} khi nâng cấp
980	EFFECT_STAT_BELOW_HALF_HEALTH	{0} {1} when you have less than 50% health	{0} {1} lorsque vous avez moins de 50% points de vie	当生命值低于50%时有{0}{1}	ヘルスが50%以下になると{0}{1}	체력이 50%보다 낮으면 {0} {1}	當生命值低於50%時{0} {1}	{0} {1}, если запас здоровья ниже 50%	{0} {1}, jeśli masz mniej niż 50% zdrowia	{0} {1} cuando tu salud baja del 50 %	{0} de {1} ao chegar a menos de 50% de vida.	{0} {1}, wenn du weniger als 50 % Leben hast	Sağlığın %50'nin altına düştüğünde {0} {1} sağlar	{0} {1} quando i tuoi PS sono al di sotto del 50%.	{0} {1} เมื่อคุณมีพลังชีวิตต่ำกว่า 50%	Có {0}{1} khi máu dưới 50%
981	EFFECT_NO_HEAL	You can’t heal in any way	Vous ne pouvez pas vous soigner	你无法治疗	回復できません	무슨 방법으로든 치유할 수 없습니다	無法以任何方法治癒	Лечение недоступно	Nie możesz się uleczyć w żaden sposób	No puedes curarte de ninguna forma	Você não pode se curar.	Du kannst nicht heilen	Hiçbir şekilde sağlık yenileyemezsin	Non puoi recuperare salute.	คุณไม่สามารถฟูฟื้นได้ทุกวิธี	Bạn không thể tự chữa lành
982	EFFECT_TREE_TURRET	Killing a tree spawns a turret	Tuer un arbre fait apparaître une tourelle	杀死一棵树木会生成炮塔	木を倒すと砲塔が出現します	나무를 죽이면 포탑이 생성됩니다	殺死一棵樹時生成一座砲台	При гибели дерева появляется турель	Po zabiciu drzewa pojawia się wieżyczka	Matar un árbol genera una torreta	Eliminar uma árvore gera uma torreta.	Beim Töten eines Baums erscheint ein Geschütz	Bir ağacı öldürdüğünde taret ortaya çıkar	Uccidere un albero fa comparire una torretta.	การตัดต้นไม้จะเสกป้อมปืนออกมา	Khi giết chết một cây, sẽ tạo ra pháo đài
983	EFFECT_GUARANTEED_SHOP_ITEM	Shops always sell a {0}	Les boutiques vendent toujours un {0}	商店通常销售一件{0}	ショップには常に{0}が売られています	상점은 항상 {0} 판매를 합니다	商店將固定販賣{0}	В магазинах всегда есть {0}	Sklep zawsze ma w ofercie {0}	Las tiendas siempre venden {0}	As lojas sempre vendem o item {0}.	Läden verkaufen immer {0}	Dükkânlarda daima {0} satılır	{0} sempre in vendita nei negozi.	ร้านค้าจะขาย{0}เสมอ	Cửa hàng thường bán một món {0}
984	EFFECT_SPECIFIC_ITEM_PRICE	{0} {1} price	{0} prix de {1}	{0} {1}价格	{1}の価格が{0}	{0} {1} 가격	{1}價格{0}	{1}: стоимость {0}	Cena: {0} {1}	{0} {1} de precio	{0} do preço do item {1}.	Preis für {1} {0}	{0} {1} fiyatı	{0} al prezzo di: {1}.	ราคาของ{1} {0}	Giá của {0} {1}
985	EFFECT_SPECIAL_ENEMIES_LAST_WAVE	Special enemies appear throughout wave {0}	Des ennemis spéciaux apparaissent tout au long de la vague {0}	特殊敌人会在第{0}场敌袭中一直出现	ウェーブ{0}中に特殊な敵が出現する	웨이브 {0} 동안 특별한 적이 나타납니다	特殊敵人會在第{0}波敵襲中不斷出現	В волне {0} появляются особые враги	W trakcie fali {0} pojawiają się specjalni wrogowie	Aparecen enemigos especiales en la oleada {0}	Inimigos especiais aparecem durante a onda {0}.	Während Welle {0} erscheinen besondere Gegner	{0}. hücum boyunca özel düşmanlar ortaya çıkar	Dei nemici speciali compaiono durante l'ondata {0}.	ศัตรูพิเศษปรากฏขึ้นตลอดที่เวฟ {0}	Kẻ địch đặc biệt sẽ xuất hiện liên tục trong cuộc tấn công thứ {0}
986	EFFECT_GAIN_STAT_FOR_EVERY_TREE	{0} {1} for every current living tree [{4}]	{0} {1} pour tous les arbres actuellement en vie [{4}]	目前每一棵存活的树木有{0}{1}[{4}]	生きている木1体ごとに{0}{1}[{4}]	현재 살아있는 나무마다 {0} {1} [{4}]	當下每有一棵活著的樹，就能{0} {1}[{4}]	{0} {1} за каждое оставшееся живое дерево ({4})	{0} {1} za każde żyjące drzewo [{4}]	{0} {1} por cada árbol vivo [{4}]	{0} de {1} por cada árvore viva [{4}].	{0} {1} für jeden aktuellen Baum, der lebt [{4}]	Hayattaki her ağaç başına {0} {1} [{4}]	{0} {1} per ogni albero attualmente in vita [{4}].	{0} {1} สำหรับต้นไม้ทุกต้นที่ยังมีอยู่ [{4}]	Hiện tại, mỗi cây còn sống có {0}{1}[{4}]
987	EFFECT_TEMP_STAT_ON_DODGE	{0} {1} until the end of the wave when you dodge an attack	{0} {1} jusqu'à la fin de la vague lorsque vous évitez une attaque	躲避攻击时有{0}{1}，直至敌袭结束	攻撃を回避するとウェーブが終了するまで{0}{1}	공격을 한 번 피하면 웨이브가 끝날 때까지 {0} {1}	每次迴避攻擊時{0} {1}，直到敵襲結束	{0} {1} до конца волны при уклонении от атаки	{0} {1} aż do końca fali za każde uniknięcie ataku	{0} {1} hasta el final de la oleada al esquivar un ataque	{0} de {1} quando você se esquiva de um ataque, até o fim da onda.	{0} {1} bis zum Ende der Welle, wenn du einem Angriff ausweichst	Bir saldırıdan kaçındığında hücum bitene kadar {0} {1} sağlar	{0} {1} fino alla fine dell'ondata quando schivi un attacco.	{0} {1} เมื่อคุณหลบการโจมตีจนจบเวฟ	Có {0}{1} khi né tránh tấn công cho đến khi cuộc tấn công kết thúc
988	EFFECT_PROJECTILES	{0} projectiles	{0} projectiles	{0}投射物	発射物{0}	발사체 {0}	{0}投射物	{0} шт. снарядов	Pociski: {0}	{0} proyectiles	{0} projéteis.	{0} Projektile	{0} roket	{0} proiettili.	{0} กระสุน	{0} vật thể phóng
989	EFFECT_ACCURACY	{0} accuracy	{0} précision	{0}命中率	精度{0}	정확도 {0}	{0}命中率	{0} к точности	Celność: {0}	{0} de precisión	{0} de precisão.	{0} Genauigkeit	{0} isabet	{0} alla precisione.	{0} ความแม่นยำ	Tỷ lệ đánh trúng {0}
990	EFFECT_BURNING_SPREAD_1	Burning spreads to an additional nearby enemy	Les brûlures se propagent à un ennemi proche additionnel	燃烧蔓延至附近的另一名敌人	近くの敵に追加で燃焼が広がる	화상이 근처 추가 적에게 확산됩니다	燃燒額外蔓延到附近的一個敵人	Огонь поджигает дополнительного врага поблизости	Płonięcie przenosi się na dodatkowego pobliskiego wroga	El efecto de quemadura se propaga a un enemigo cercano adicional	A queimadura passa para um inimigo próximo adicional.	Brand breitet sich auf einen zusätzlichen Gegner in der Nähe aus	Yanma yakındaki bir düşmana daha etki eder	Le bruciature colpiscono anche un nemico vicino in più.	การเผาไหม้แพร่กระจายไปยังศัตรูเพิ่มเติมที่อยู่ใกล้เคียง	Lửa cháy lan sang kẻ địch khác gần đó
991	EFFECT_UPGRADED_BAITS	Baits make some special enemies spawn throughout all future waves	Les Appâts font apparaître des ennemis spéciaux tout au long de toutes les vagues futures	诱饵使一些特殊的敌人在所有未来的浪潮中产生	餌により、今後のすべてのウェーブを通じていくつかの特別な敵が出現します。	미끼는 미래의 모든 웨이브에서 일부 특수 적을 생성합니다.	誘餌使一些特殊的敵人在所有未來的浪潮中產生	Приманки заставляют некоторых особых врагов появляться во всех будущих волнах.	Przynęty sprawiają, że niektórzy specjalni wrogowie pojawiają się we wszystkich przyszłych falach	Los cebos hacen que aparezcan algunos enemigos especiales en todas las oleadas futuras.	As iscas fazem com que alguns inimigos especiais apareçam em todas as ondas futuras.	Köder sorgen dafür, dass in allen zukünftigen Wellen einige besondere Feinde erscheinen	Yemler, gelecekteki tüm dalgalarda bazı özel düşmanların ortaya çıkmasına neden olur.	Le esche fanno apparire alcuni nemici speciali in tutte le ondate future.	เหยื่อทำให้ศัตรูพิเศษบางตัวเสกออกมาตลอดเวฟในอนาคต	Kẻ địch đặc biệt sẽ xuất hiện trong tất cả các cuộc tấn công trong tương lai
992	EFFECT_CRYPTID	Gain {0} material and XP for every living tree at the end of a wave	Vous gagnez {0} matériau et XP pour chaque arbre vivant à la fin d’une vague	在敌人攻击波结束时，每有1个活着的树，你获得{0}个材料和经验值。	波の終わりに、生きている木ごとに材料{0}個とXPを獲得する	웨이브가 끝날 때 살아있는 모든 나무에 대해 재료 {0}개와 XP를 획득합니다	敵襲結束後每有一個樹存活就能獲得{0}個素材和XP	Получите {0} ед. материалов и опыт за каждое живое дерево в конце волны.	Zdobywasz {0} szt. materiałów i PD za każdego żywego drzewa na zakończenie fali.	Obtienes {0} de material y XP por cada árbol con vida al final de una oleada.	Ganha {0} de material e EXP por árvore viva ao fim de uma onda.	Erhalte für jeden lebenden Baum am Ende einer Welle {0} Material und EP.	Hücum sonunda her yaşayan ağaç için {0} malzeme ve TP kazan.	Alla fine di un'ondata, ricevi {0} materiali e PE per ogni albero vivo.	ได้รับแร่และค่าประสบการณ์ {0} หน่วยสำหรับต้นไท้ทุกต้นที่มีชีวิตเมื่อจบเวฟนี้	Khi cuộc tấn công của kẻ địch kết thúc, bạn sẽ nhận được {0} nguyên liệu và điểm kinh nghiệm cho mỗi cây còn sống
993	BTN_GOTO	Go Complete	Terminer	去完成	完了する	완료하다	前往完成	Перейти к завершению	Przejdź do ukończenia	Ir a Completar	Ir para Concluir	Gehe Abschließen	Tamamla	Completare	ทำให้สำเร็จ	Đi Hoàn Thành
994	BTN_GET_REWARD	Claim	Réclamer	领取	受け取る/受領する	수령하다	領取	Получить	Odbierz	Recibir	Receber	Erhalten	Al	Ottenere	รับของรางวัล	Nhận
995	ENUM_TASK	Mission	Mission	任务	ミッション/タスク	미션	任務	Задание	Misja	Misión	Missão	Aufgabe	Görev	Missione	ภารกิจ	Nhiệm vụ
996	BTN_DAILIY_TASK	Daily Mission	Mission Quotidienne	每日任务	デイリーミッション	일일 미션	每日任務	Ежедневное задание	Dzienna misja	Misión Diaria	Missão Diária	Tägliche Aufgabe	Günlük Görev	Missione Giornaliera	ภารกิจรายวัน	Nhiệm vụ Hàng Ngày
997	BTN_WEEKLY_TASK	Weekly Mission	Mission Hebdomadaire	每周任务	ウィークリーミッション	주간 미션	每週任務	Еженедельное задание	Tygodniowa misja	Misión Semanal	Missão Semanal	Wöchentliche Aufgabe	Haftalık Görev	Missione Settimanale	ภารกิจรายสัปดาห์	Nhiệm vụ Hàng Tuần
998	BTN_ACHIEVE_TASK	Achievement Mission	Mission de Réalisation	成就任务	達成ミッション/実績ミッション	업적 미션	成就任務	Задание достижений	Misja osiągnięć	Misión de Logros	Missão de Conquista	Erfolgsaufgabe	Başarı Görevi	Missione di Successo	ภารกิจจากความสำเร็จ	Nhiệm vụ Thành Tích
999	TASK_NAME_1	Log in {0} Times	Se connecter {0} fois	登录{0}次游戏	{0} 回ゲームにログイン	{0}번 게임에 로그인	登入 {0} 次遊戲	Войти {0} раз в игру	Zaloguj się {0} razy	Iniciar sesión {0} veces	Entrar {0} vezes no jogo	{0} mal einloggen	{0} kez giriş yap	Accedi {0} volte al gioco	ล็อกอิน {0} ครั้ง	Đăng nhập {0} lần
1000	TASK_NAME_2	Log in for {0} Days	Se connecter pendant {0} jours consécutifs	连续{0}天登录游戏	{0} 日連続でゲームにログイン	{0}일 연속으로 게임에 로그인	連續登入 {0} 天遊戲	Войти в игру {0} дней подряд	Zaloguj się przez {0} kolejnych dni	Iniciar sesión durante {0} días consecutivos	Entrar no jogo por {0} dias consecutivos	{0} Tage hintereinander einloggen	{0} gün boyunca giriş yap	Accedi al gioco per {0} giorni consecutivi	ล็อกอินเป็นเวลา {0} วัน	Đăng nhập trong {0} ngày liên tiếp
1001	TASK_NAME_3	Complete {0} Adventure Mode Challenges	Terminer {0} Défis en Mode Aventure	完成{0}次冒险模式挑战	{0} 回のアドベンチャーモードのチャレンジをクリア	{0}번 모험 모드 도전 완료	完成 {0} 次冒險模式挑戰	Завершить {0} заданий в режиме приключений	Ukończ {0} wyzwań w trybie przygody	Completar {0} Desafíos en Modo Aventura	Concluir {0} Desafios no Modo Aventura	{0} Abenteuermodus-Herausforderungen abschließen	{0} Macera Modu Zorlukları Tamamla	Completa {0} Sfide in Modalità Avventura	เสร็จสิ้นการท้าทายในโหมดผจญภัย {0} ครั้ง	Hoàn thành {0} Thách thức ở Chế độ Phiêu Lưu
1002	TASK_NAME_4	Complete Challenge Difficulty {0}	Terminer le Défi de Difficulté {0}	完成挑战难度{0}	チャレンジ難易度 {0} をクリア	{0} 난이도 도전 완료	完成挑戰難度 {0}	Завершить сложность задания {0}	Ukończ poziom trudności {0}	Completar Desafío de Dificultad {0}	Concluir Dificuldade de Desafio {0}	Herausforderungsstufe {0} abschließen	{0} Zorluk Seviyesini Tamamla	Completa la Sfida di Difficoltà {0}	เสร็จสิ้นการท้าทายในระดับความยาก {0}	Hoàn thành Độ khó Thách thức {0}
1003	TASK_NAME_5	Obtain {0} New Stars	Obtenir {0} Nouvelles Étoiles	获得{0}个新星星	{0} 個の新しいスターを獲得	{0}개의 새로운 별 획득	獲得 {0} 顆新星星	Получить {0} новых звёзд	Otrzymaj {0} nowych gwiazdek	Obtener {0} Nuevas Estrellas	Obter {0} Novas Estrelas	{0} neue Sterne erhalten	{0} Yeni Yıldız Kazan	Ottieni {0} Nuove Stelle	ได้รับดาว {0} ดวง	Nhận {0} Ngôi sao Mới
1004	TASK_NAME_6	Obtain {0} New Trophies	Obtenir {0} Nouveaux Trophées	获得{0}个新奖杯	{0} 個の新しいトロフィーを獲得	{0}개의 새로운 트로피 획득	獲得 {0} 個新獎杯	Получить {0} новых трофеев	Otrzymaj {0} nowych trofeów	Obtener {0} Nuevos Trofeos	Obter {0} Novas Taças	{0} neue Trophäen erhalten	{0} Yeni Kupa Kazan	Ottieni {0} Nuove Coppe	ได้รับถ้วยรางวัล {0} ถ้วย	Nhận {0} Cúp Mới
1005	TASK_NAME_7	Unlock {0} Characters	Débloquer {0} Personnages	解锁{0}个角色	{0} 体のキャラクターをアンロック	{0}개의 캐릭터 해제	解鎖 {0} 個角色	Разблокировать {0} персонажей	Odblokuj {0} postaci	Desbloquear {0} Personajes	Desbloquear {0} Personagens	{0} Charaktere freischalten	{0} Karakteri Aç	Sblocca {0} Personaggi	ปลดล็อคตัวละคร {0} ตัว	Mở Khóa {0} Nhân vật
1006	TASK_NAME_8	Equip {0} Talent Cards	Équiper {0} Cartes de Talent	装备{0}张天赋卡	{0} 枚のタレントカードを装備	{0}장의 탤런트 카드 장착	裝備 {0} 張天賦卡	Экипировать {0} карт талантов	Załóż {0} kart talentów	Equipar {0} Cartas de Talento	Equipar {0} Cartas de Talento	{0} Talentkarten ausrüsten	{0} Yetenek Kartı Tak	Equipaggia {0} Carte Talento	สวมใส่บัตรทักษะ {0} ใบ	Trang bị {0} Thẻ Tài năng
1007	TASK_NAME_9	Complete {0} Totem Upgrades	Compléter {0} Améliorations Totem	完成{0}次图腾升级	{0} 回のトーテムアップグレードを完了	{0}번 토템 업그레이드 완료	完成 {0} 次圖騰升級	Завершить {0} улучшений тотема	Ukończ {0} ulepszeń totemu	Completar {0} Mejoras de Tótem	Completar {0} Melhorias de Totem	{0} Totem-Upgrades abschließen	{0} Totem Güncellemesi Tamamla	Completa {0} Aggiornamenti Totem	อัปเกรดโทเท็มสำเร็จ {0} ครั้ง	Hoàn thành {0} Nâng cấp Totem
1008	TASK_NAME_10	Spend {0} Spuds	épenser {0} Spuds	消耗{0}土豆币	{0} スパッズを消費	{0}개의 스퍼즈 소비	消耗 {0} 土豆幣	Потратить {0} картофельных монет	Wydaj {0} monety ziemniaczane	Gastar {0} Patatas	Gastar {0} Batatas	{0} Kartoffel-Münzen ausgeben	{0} Patates Harca	Spendi {0} Patate	ใช้จ่ายเหรียญมันฝรั่ง {0} เหรียญ	Tiêu {0} Tiền Khoai
1009	TASK_NAME_11	Watch {0} Advertisements	Regarder {0} Publicités	观看{0}次广告	{0} 回広告を視聴	{0}번 광고 시청	觀看 {0} 次廣告	Посмотреть {0} рекламы	Obejrzyj {0} reklam	Ver {0} Anuncios	Assistir {0} Anúncios	{0} Werbeanzeigen ansehen	{0} Reklam İzle	Guarda {0} Pubblicità	ดูโฆษณา {0} ครั้ง	Xem {0} Quảng cáo
1010	TASK_NAME_12	Purchase {0} Gift Packs in the Shop	Acheter {0} Packs Cadeaux dans le Magasin	在商店购买{0}个礼包	ストアで {0} 個のギフトパックを購入	상점에서 {0}개의 기프트 팩 구매	在商店購買 {0} 個禮包	Купить {0} подарочных пакетов в магазине	Kup {0} paczek prezentowych w sklepie	Comprar {0} Paquetes de Regalo en la Tienda	Comprar {0} Pacotes de Presentes na Loja	{0} Geschenkpackungen im Laden kaufen	Mağazadan {0} Hediye Paketi Satın Al	Acquista {0} Pacchetti Regalo nel Negozio	ซื้อแพ็คเกจ {0} ครั้ง	Mua {0} Gói Quà trong Cửa Hàng
1011	TASK_NAME_13	Become VIP!	Devenir VIP!	成为VIP	VIPになる！	VIP가 되기!	成為VIP	Стать VIP!	Stań się VIP-em	Convertirse en VIP	Tornar-se VIP	VIP werden	VIP Olun	Diventa VIP	กลายเป็น VIP!	Trở thành VIP
